drawId,winningNumbers,joker,winners,jackpot,distributed,columns
1869,"[25, 3, 22, 24, 13]",2,2,2190276.35,613875.76,4930729
1870,"[45, 5, 30, 25, 22]",9,1,233333.06,366666.94,2945116
1871,"[45, 6, 21, 30, 20]",18,1,193360.09,406639.91,3266184
1872,"[13, 40, 14, 17, 3]",17,0,236100.57,363899.43,2922887
1873,"[40, 13, 1, 24, 15]",8,0,363899.43,450879.86,3621525
1874,"[1, 17, 39, 25, 30]",10,0,814779.29,499147.39,4009216
1875,"[42, 3, 23, 36, 13]",14,0,1313926.68,796934.71,6401082
1876,"[4, 17, 9, 32, 22]",12,0,2177303.04,622696.96,5001582
1877,"[38, 20, 29, 43, 34]",7,0,2733558.35,787916.8,6328649
1878,"[1, 4, 8, 43, 34]",11,0,3521475.15,831669.09,6680073
1879,"[14, 44, 8, 33, 29]",15,2,4353144.24,1023164.53,8218189
1880,"[44, 42, 4, 21, 15]",19,0,223953.1,376046.9,3020457
1881,"[6, 18, 24, 20, 34]",18,0,376046.9,431734.13,3467744
1882,"[3, 9, 11, 18, 36]",19,0,807781.03,431739.11,3467784
1883,"[24, 17, 11, 26, 22]",15,0,1239520.14,545877.1,4384555
1884,"[3, 19, 44, 9, 7]",9,0,1785397.24,592319.83,4757589
1885,"[32, 28, 20, 6, 16]",2,0,2377717.07,740613.27,5948701
1886,"[22, 43, 10, 7, 32]",8,0,3118330.34,688589.83,5530842
1887,"[30, 28, 4, 26, 9]",17,0,3806920.17,893587.67,7177411
1888,"[3, 29, 7, 38, 14]",12,1,4700507.84,921826.51,7404229
1889,"[45, 9, 30, 26, 1]",16,0,205595.45,394404.55,3167908
1890,"[3, 18, 8, 10, 17]",9,0,394404.55,368016.27,2955954
1891,"[4, 3, 12, 8, 25]",4,1,762420.82,488215.79,3921412
1892,"[36, 19, 26, 13, 23]",10,0,217644.31,382355.69,3071130
1893,"[42, 3, 37, 26, 2]",20,2,382355.69,434035.14,3486226
1894,"[45, 10, 12, 43, 29]",11,0,251397.39,348602.61,2800021
1895,"[11, 38, 20, 35, 3]",6,0,348602.61,398129.34,3197826
1896,"[20, 28, 13, 5, 25]",16,0,746731.95,401004.17,3220917
1897,"[1, 21, 17, 41, 13]",12,0,1147736.12,488162.13,3920981
1898,"[4, 11, 23, 34, 22]",12,1,1635898.25,480994.05,3863406
1899,"[19, 23, 42, 9, 40]",9,0,398375.11,201624.89,1619477
1900,"[37, 24, 12, 35, 39]",3,0,338700.0,361300.0,2902008
1901,"[12, 21, 5, 4, 15]",6,0,571597.24,428402.76,3440986
1902,"[24, 43, 42, 37, 8]",6,0,996774.52,303225.48,2435546
1903,"[21, 31, 32, 40, 29]",16,0,1294553.13,348146.57,2796358
1904,"[38, 10, 21, 12, 9]",4,0,1642699.7,475465.62,3819001
1905,"[13, 31, 18, 40, 11]",11,0,2118165.32,568747.75,4568255
1906,"[38, 40, 4, 21, 9]",15,0,2686913.07,583210.66,4684423
1907,"[10, 39, 2, 8, 29]",18,0,3274728.36,725271.64,5825475
1908,"[45, 9, 4, 13, 31]",10,0,3995395.37,749862.38,6022991
1909,"[17, 4, 27, 42, 7]",8,1,4745257.75,866662.18,6961142
1910,"[41, 32, 9, 31, 44]",12,1,256043.73,343956.27,2762701
1911,"[30, 38, 3, 33, 23]",10,0,223532.17,376467.83,3023838
1912,"[23, 43, 22, 8, 36]",19,0,376467.83,362720.91,2913421
1913,"[22, 34, 41, 25, 2]",7,0,739188.74,450881.61,3621539
1914,"[3, 15, 43, 13, 39]",9,0,1190070.35,436718.11,3507776
1915,"[11, 5, 23, 12, 18]",19,0,1626788.46,534556.81,4293629
1916,"[19, 25, 27, 22, 13]",8,0,2161345.27,512114.57,4113370
1917,"[3, 24, 2, 17, 21]",4,0,2673459.84,611104.39,4908469
1918,"[11, 14, 15, 8, 39]",2,0,3284564.23,645078.45,5181353
1919,"[23, 25, 15, 31, 11]",14,1,3929642.68,790398.71,6348584
1920,"[43, 4, 31, 19, 11]",14,0,257605.58,342394.42,2750156
1921,"[21, 3, 20, 13, 40]",13,0,342394.42,385543.88,3096738
1922,"[15, 43, 9, 42, 1]",17,0,727938.3,385175.61,3093780
1923,"[2, 23, 4, 22, 39]",17,0,1113113.91,449130.64,3607475
1924,"[45, 23, 29, 37, 43]",19,0,1562244.55,446489.62,3586262
1925,"[41, 27, 31, 22, 17]",7,1,2008734.17,515773.87,4142762
1926,"[40, 27, 1, 41, 6]",18,0,255365.45,344634.55,2768149
1927,"[29, 39, 26, 45, 33]",13,0,344634.55,378894.96,3043333
1928,"[33, 17, 12, 10, 25]",1,0,723529.51,380211.92,3053911
1929,"[5, 36, 4, 7, 1]",4,0,1103741.43,415884.9,3340441
1930,"[9, 7, 22, 29, 39]",17,0,1549397.52,450602.48,3619297
1931,"[20, 24, 45, 3, 8]",5,0,1996777.35,503222.65,4041949
1932,"[30, 23, 15, 42, 37]",19,0,2473451.46,532030.95,4273341
1933,"[4, 43, 34, 28, 27]",20,0,3005482.41,586322.42,4709417
1934,"[19, 44, 17, 24, 6]",3,0,3591804.83,570878.57,4585370
1935,"[15, 10, 39, 17, 2]",14,0,4165615.11,634384.89,5095461
1936,"[42, 1, 26, 30, 15]",6,0,4797068.29,826346.09,6637318
1937,"[9, 22, 13, 37, 21]",1,0,5623414.38,987815.0,7934257
1938,"[25, 36, 5, 28, 19]",5,0,6611229.38,1160742.76,9323235
1939,"[21, 13, 5, 34, 31]",5,2,7771972.14,1405821.88,11291742
1940,"[37, 11, 44, 36, 7]",1,0,269500.43,330499.57,2654615
1941,"[28, 2, 6, 9, 38]",11,0,330499.57,379280.66,3046431
1942,"[31, 29, 2, 28, 6]",11,0,709780.23,438546.64,3522463
1943,"[15, 22, 18, 36, 23]",8,0,1148326.87,514446.2,4132098
1944,"[5, 10, 17, 12, 41]",15,0,1662773.07,570060.97,4578803
1945,"[29, 36, 22, 5, 31]",18,0,2232834.04,645231.46,5182582
1946,"[7, 30, 1, 6, 24]",18,0,2878065.5,684142.56,5495121
1947,"[5, 2, 7, 33, 13]",4,0,3562208.06,799578.72,6422319
1948,"[17, 8, 28, 18, 35]",18,2,4361786.78,875808.82,7034609
1949,"[15, 10, 1, 31, 25]",14,0,175513.14,424486.86,3409533
1950,"[22, 14, 8, 16, 12]",11,0,424486.86,396030.39,3180967
1951,"[31, 34, 26, 22, 20]",1,0,820517.25,497202.2,3993592
1952,"[3, 41, 39, 45, 5]",3,0,1317719.45,513207.43,4122148
1953,"[32, 2, 20, 33, 15]",1,0,1830926.88,611470.79,4911412
1954,"[42, 7, 22, 29, 31]",15,0,2442397.67,629034.88,5052489
1955,"[20, 4, 24, 28, 32]",12,0,3071432.55,731469.87,5875260
1956,"[33, 36, 31, 24, 23]",17,0,3802902.42,753283.52,6050470
1957,"[9, 34, 23, 19, 15]",20,0,4556185.94,944525.97,7586554
1958,"[45, 37, 3, 8, 11]",4,0,5517085.82,982914.18,7894893
1959,"[41, 1, 25, 16, 5]",2,0,6483626.09,1177033.83,9454087
1960,"[27, 9, 36, 22, 7]",18,0,7660659.92,1315526.88,10566481
1961,"[18, 9, 22, 6, 12]",5,5,8976186.8,1769732.39,14214718
1962,"[20, 2, 30, 1, 6]",18,0,213900.48,386099.52,3101201
1963,"[4, 25, 38, 39, 21]",12,0,386099.52,450889.08,3621599
1964,"[15, 11, 18, 29, 45]",2,0,836988.6,469180.86,3768521
1965,"[17, 6, 23, 25, 8]",11,0,1306169.46,557387.5,4477008
1966,"[18, 24, 9, 15, 30]",10,0,1863556.96,551834.05,4432402
1967,"[45, 36, 33, 43, 31]",20,2,2415391.01,628270.08,5046346
1968,"[23, 30, 29, 44, 10]",18,0,214555.97,385444.03,3095936
1969,"[42, 36, 11, 7, 40]",14,0,385444.03,420327.56,3376125
1970,"[16, 44, 29, 42, 18]",14,0,805771.59,438232.28,3519938
1971,"[28, 14, 9, 29, 38]",17,0,1244003.87,533312.93,4283638
1972,"[30, 35, 42, 5, 4]",10,0,1783899.82,516100.18,4145383
1973,"[7, 28, 25, 4, 35]",20,0,2293416.98,601043.3,4827657
1974,"[22, 17, 42, 36, 39]",1,3,2906153.43,593846.57,4769852
1975,"[18, 21, 38, 1, 14]",4,0,163489.18,436510.82,3506111
1976,"[30, 24, 15, 14, 31]",14,1,436510.82,412409.49,3312526
1977,"[3, 23, 5, 1, 24]",15,0,154436.16,445563.84,3578826
1978,"[32, 3, 42, 26, 12]",7,0,445563.84,423006.06,3397639
1979,"[11, 27, 16, 33, 14]",8,1,868569.9,607917.44,4882871
1980,"[45, 23, 36, 15, 12]",5,0,217083.57,382916.43,3075634
1981,"[2, 28, 41, 26, 1]",15,0,382916.43,391472.32,3144356
1982,"[29, 37, 43, 5, 8]",11,1,774388.75,430570.8,3458400
1983,"[33, 29, 6, 27, 30]",12,0,198517.01,401482.99,3224763
1984,"[10, 23, 20, 29, 44]",8,0,423370.44,376629.56,3025137
1985,"[16, 40, 31, 33, 15]",15,0,778112.55,461287.44,3705120
1986,"[16, 10, 29, 30, 31]",7,0,1239399.99,467006.97,3751060
1987,"[21, 2, 5, 28, 9]",15,0,1706406.96,586582.0,4711502
1988,"[1, 34, 14, 44, 26]",4,0,2292988.96,580716.93,4664393
1989,"[5, 28, 39, 3, 18]",9,0,2873705.89,704752.79,5660665
1990,"[34, 27, 13, 17, 6]",13,8,3578458.68,725629.33,5828348
1991,"[7, 15, 42, 13, 41]",7,0,162711.3,437288.7,3512359
1992,"[36, 7, 14, 33, 2]",20,0,437288.7,392622.2,3153592
1993,"[30, 38, 26, 10, 27]",11,0,829910.9,493927.85,3967292
1994,"[17, 5, 10, 32, 19]",3,0,1323838.75,492282.84,3954079
1995,"[43, 28, 45, 30, 1]",20,0,1816121.59,562026.86,4514272
1996,"[25, 14, 10, 36, 34]",10,0,2378148.45,581031.66,4666921
1997,"[34, 20, 39, 30, 8]",20,0,2959180.11,723165.6,5808559
1998,"[32, 26, 22, 25, 13]",1,0,3682345.71,760944.25,6112002
1999,"[41, 39, 30, 38, 7]",3,1,4443289.96,904411.95,7264353
2000,"[21, 29, 32, 2, 19]",19,0,251464.37,348535.63,2799483
2001,"[39, 3, 22, 17, 1]",12,0,348535.63,430320.31,3456388
2002,"[26, 41, 38, 37, 45]",9,0,778855.94,442108.09,3551069
2003,"[16, 26, 25, 21, 18]",9,0,1220964.03,518589.81,4165380
2004,"[16, 38, 12, 24, 23]",18,0,1739553.84,539251.33,4331336
2005,"[37, 20, 14, 19, 42]",1,0,2299288.1,700711.9,5628208
2006,"[2, 9, 40, 26, 28]",6,0,3019212.71,680787.29,5468171
2007,"[11, 6, 12, 39, 8]",10,1,3660304.36,853846.4,6858204
2008,"[28, 35, 40, 13, 16]",20,0,209724.37,390275.63,3134744
2009,"[14, 6, 41, 28, 25]",14,0,390275.63,446042.66,3582672
2010,"[21, 40, 39, 41, 35]",14,0,855230.22,444769.78,3572448
2011,"[16, 28, 4, 6, 27]",18,0,1281088.07,522002.6,4192792
2012,"[42, 26, 27, 10, 1]",7,0,1803090.67,399873.08,3211832
2013,"[13, 33, 44, 2, 10]",15,0,2202963.75,449395.45,3609602
2014,"[1, 38, 19, 9, 8]",5,0,2652359.2,568524.52,4566462
2015,"[19, 20, 28, 34, 5]",1,0,3220883.72,709985.15,5702692
2016,"[12, 3, 15, 19, 14]",12,0,3930868.87,781100.18,6273897
2017,"[3, 45, 15, 17, 14]",1,0,4711969.05,1016410.53,8163940
2018,"[40, 4, 37, 26, 20]",15,1,5728379.58,1170340.46,9400325
2019,"[25, 9, 32, 3, 21]",12,0,195813.12,404186.88,3246481
2020,"[36, 29, 28, 4, 5]",15,0,404186.88,391407.96,3143839
2021,"[17, 11, 31, 32, 18]",12,0,795594.84,465232.35,3736806
2022,"[9, 7, 1, 34, 15]",1,1,1260827.19,510042.01,4096723
2023,"[30, 28, 18, 40, 13]",14,0,198594.69,401405.31,3224139
2024,"[20, 30, 5, 23, 24]",9,0,401405.31,402490.2,3232853
2025,"[43, 41, 45, 9, 31]",13,1,803895.51,459273.28,3688942
2026,"[4, 37, 11, 10, 16]",3,0,241502.5,358497.5,2879498
2027,"[15, 20, 36, 8, 39]",9,0,358497.5,372064.89,2988473
2028,"[32, 44, 16, 41, 7]",2,0,730562.39,408795.87,3283501
2029,"[21, 12, 39, 15, 17]",16,0,1142711.5,457288.5,3673000
2030,"[7, 19, 41, 31, 1]",19,0,1596646.76,515560.73,4141050
2031,"[34, 28, 30, 38, 39]",19,0,2112207.49,587889.5,4722004
2032,"[25, 18, 42, 13, 43]",1,0,2700096.99,635132.27,5101464
2033,"[20, 9, 32, 27, 39]",15,0,3335229.26,744982.98,5983799
2034,"[10, 20, 1, 45, 32]",19,0,4080212.24,818327.67,6572913
2035,"[14, 29, 7, 27, 35]",12,1,4898539.91,1036042.94,8321630
2036,"[33, 23, 36, 7, 29]",5,0,225786.37,374213.63,3005732
2037,"[14, 34, 16, 45, 3]",7,0,374213.63,399776.47,3211056
2038,"[20, 22, 45, 2, 13]",5,0,773990.1,470292.15,3777447
2039,"[13, 44, 37, 12, 36]",19,0,1257913.18,542086.82,4354111
2040,"[30, 42, 24, 35, 22]",11,0,1786369.07,617424.26,4959231
2041,"[27, 5, 34, 10, 7]",11,0,2403793.33,714447.23,5738532
2042,"[9, 30, 12, 23, 44]",15,0,3118240.56,766244.59,6154575
2043,"[9, 25, 6, 30, 39]",4,0,3896325.73,803674.27,6455215
2044,"[10, 38, 8, 23, 45]",15,0,4688159.42,885306.68,7110897
2045,"[18, 8, 36, 11, 2]",2,1,5573466.1,1208035.58,9703097
2046,"[35, 16, 19, 8, 44]",7,0,219294.69,380705.31,3057874
2047,"[15, 5, 8, 1, 33]",12,0,380705.31,409665.38,3290485
2048,"[43, 26, 2, 9, 45]",12,0,790370.69,498410.1,4003294
2049,"[7, 37, 32, 16, 21]",20,0,1288780.79,593408.96,4766337
2050,"[3, 1, 18, 16, 17]",15,0,1882189.75,632015.04,5076426
2051,"[11, 8, 25, 18, 14]",3,0,2514204.79,732487.91,5883437
2052,"[45, 20, 33, 19, 43]",19,0,3246692.7,805245.21,6467833
2053,"[9, 14, 28, 31, 8]",19,0,4051937.91,933627.49,7499016
2054,"[20, 31, 27, 38, 39]",4,0,4985565.4,1023158.8,8218143
2055,"[24, 39, 23, 4, 40]",6,2,6008724.2,1332291.06,10701133
2056,"[44, 20, 23, 5, 40]",18,0,192735.97,407264.03,3271197
2057,"[40, 12, 13, 37, 8]",15,1,407264.03,488322.49,3922269
2058,"[19, 4, 11, 9, 7]",14,0,190755.8,409244.2,3287102
2059,"[31, 3, 4, 39, 11]",8,1,409244.2,486585.84,3908320
2060,"[31, 23, 4, 20, 42]",1,0,200123.55,399876.45,3211859
2061,"[9, 8, 29, 3, 31]",9,0,399876.45,464821.5,3733506
2062,"[10, 38, 30, 9, 33]",7,0,864697.95,492522.0,3956000
2063,"[7, 11, 6, 10, 13]",20,2,1357219.95,586270.38,4708999
2064,"[19, 40, 2, 36, 20]",12,0,214862.49,385137.51,3093474
2065,"[18, 23, 36, 27, 44]",9,0,385137.51,438163.31,3519384
2066,"[7, 36, 10, 41, 34]",5,0,823300.82,473848.87,3806015
2067,"[38, 44, 16, 36, 1]",12,1,1297149.69,612229.62,4917507
2068,"[33, 40, 36, 2, 30]",9,0,208175.47,391824.53,3147185
2069,"[20, 15, 39, 24, 27]",3,0,391824.53,458853.71,3685572
2070,"[36, 3, 9, 30, 2]",10,0,850678.24,484706.01,3893221
2071,"[28, 13, 15, 37, 2]",12,0,1335384.25,606612.43,4872389
2072,"[38, 29, 39, 7, 36]",8,0,1941996.68,622852.83,5002834
2073,"[22, 1, 5, 37, 44]",12,0,2564849.51,774693.78,6222440
2074,"[24, 6, 15, 33, 11]",3,1,3339543.29,845163.64,6788463
2075,"[34, 8, 38, 24, 43]",16,0,147827.58,452172.42,3631907
2076,"[8, 26, 4, 19, 15]",17,0,452172.42,421338.5,3384245
2077,"[33, 17, 7, 37, 15]",17,0,873510.92,565264.61,4540278
2078,"[10, 41, 3, 31, 28]",6,0,1438775.53,579433.21,4654082
2079,"[10, 32, 7, 28, 12]",5,0,2018208.74,702263.29,5640669
2080,"[10, 35, 32, 24, 40]",13,0,2720472.03,753367.93,6051148
2081,"[36, 9, 34, 43, 24]",14,0,3473839.96,944698.03,7587936
2082,"[27, 45, 5, 9, 11]",6,0,4418537.99,1165906.64,9364712
2083,"[15, 17, 18, 8, 44]",8,0,5584444.63,1458184.46,11712325
2084,"[3, 30, 6, 40, 43]",18,1,7042629.09,2165893.76,17396737
2085,"[39, 20, 36, 11, 29]",13,0,172526.14,427473.86,3433525
2086,"[34, 30, 29, 45, 33]",4,0,427473.86,414072.18,3325881
2087,"[14, 28, 18, 24, 7]",2,1,841546.04,561465.99,4509767
2088,"[40, 44, 26, 22, 41]",18,0,192551.84,407448.16,3272676
2089,"[23, 9, 11, 4, 40]",10,0,407448.16,461667.91,3708176
2090,"[3, 25, 12, 8, 31]",5,1,869116.07,488531.15,3923945
2091,"[33, 23, 29, 20, 35]",1,0,151328.64,448671.36,3603786
2092,"[25, 19, 14, 23, 22]",18,0,448671.36,421611.41,3386437
2093,"[42, 8, 27, 26, 18]",12,0,870282.77,556515.12,4470001
2094,"[33, 31, 45, 4, 13]",6,0,1455176.8,544823.2,4376090
2095,"[1, 9, 35, 37, 11]",1,0,1971621.09,677257.09,5439816
2096,"[35, 4, 22, 41, 2]",19,0,2648878.18,690625.16,5547190
2097,"[13, 22, 12, 43, 1]",18,0,3339503.34,857391.66,6886680
2098,"[14, 27, 10, 17, 44]",1,0,4196895.0,885885.73,7115548
2099,"[37, 32, 10, 15, 24]",2,1,5082780.73,1096634.72,8808311
2100,"[31, 26, 45, 12, 37]",9,0,207090.08,392909.92,3155903
2101,"[15, 32, 40, 4, 27]",19,0,392909.92,443147.67,3559419
2102,"[18, 27, 16, 37, 30]",11,0,836057.59,470958.85,3782802
2103,"[24, 37, 19, 36, 23]",10,0,1307016.44,595945.4,4786710
2104,"[24, 34, 12, 3, 45]",20,0,1959698.26,540301.74,4339773
2105,"[25, 15, 5, 34, 40]",10,0,2443263.58,208120.18,1671648
2106,"[42, 45, 25, 7, 4]",11,0,2651383.76,67795.73,544544
2107,"[45, 19, 20, 34, 28]",7,0,2719179.49,68565.39,550726
2108,"[23, 21, 32, 41, 31]",7,0,2789335.38,60664.62,487266
2109,"[3, 35, 17, 12, 32]",1,0,2848409.5,62264.44,500116
2110,"[9, 25, 2, 12, 14]",14,0,2910673.94,60543.23,486291
2111,"[42, 37, 31, 34, 33]",13,0,2971217.17,79699.3,640155
2112,"[30, 21, 35, 6, 27]",7,0,3050916.47,63303.77,508464
2113,"[18, 19, 4, 27, 42]",17,0,3114220.24,66696.27,535713
2114,"[19, 13, 42, 30, 2]",2,0,3180916.51,76608.46,615329
2115,"[17, 13, 37, 10, 36]",13,0,3257524.97,63181.76,507484
2116,"[40, 30, 36, 10, 1]",14,0,3320706.73,68107.97,547052
2117,"[33, 11, 17, 29, 31]",1,0,3388814.7,80007.06,642627
2118,"[27, 33, 31, 42, 36]",2,0,3468821.76,71724.08,576097
2119,"[36, 28, 1, 24, 15]",13,0,3540545.84,72715.59,584061
2120,"[2, 8, 20, 29, 38]",10,0,3613261.43,86908.1,698057
2121,"[30, 36, 23, 4, 24]",7,0,3700169.53,71584.89,574979
2122,"[18, 33, 28, 19, 40]",8,0,3806366.16,82521.84,662826
2123,"[41, 8, 3, 14, 17]",15,0,3898290.72,101709.28,816942
2124,"[10, 19, 7, 18, 14]",13,0,3973320.95,76679.05,615896
2125,"[31, 8, 28, 34, 43]",6,0,4032664.59,84203.71,676335
2126,"[24, 8, 14, 36, 17]",10,0,4116868.3,96889.26,778227
2127,"[41, 32, 33, 15, 24]",18,0,4213757.56,303252.62,2435764
2128,"[35, 5, 24, 43, 11]",16,0,4517010.18,332274.32,2668870
2129,"[23, 42, 1, 33, 34]",8,0,4849284.5,491053.52,3944205
2130,"[34, 26, 37, 13, 35]",12,0,5340338.02,328503.83,2638585
2131,"[27, 9, 31, 34, 4]",13,0,5668841.85,430285.2,3456106
2132,"[25, 11, 45, 37, 22]",3,0,6099127.05,734617.48,5900542
2133,"[10, 25, 14, 45, 11]",1,0,6833744.53,551749.39,4431722
2134,"[15, 19, 36, 26, 21]",2,0,7385493.92,755916.32,6071617
2135,"[37, 14, 27, 45, 36]",3,0,8141410.24,1170644.62,9402768
2136,"[35, 8, 4, 20, 19]",9,0,9312054.86,1000142.49,8033273
2137,"[44, 23, 28, 45, 42]",11,2,10312197.35,1222676.53,9820695
2138,"[5, 32, 30, 9, 4]",4,1,231859.48,368140.52,2956952
2139,"[2, 39, 9, 32, 28]",5,0,381595.25,218404.75,1754255
2140,"[1, 17, 36, 11, 16]",7,0,310901.04,289098.96,2322080
2141,"[10, 5, 35, 21, 17]",18,0,507503.71,420331.67,3376158
2142,"[3, 22, 18, 34, 1]",18,0,927835.38,291947.15,2344957
2143,"[34, 18, 16, 37, 13]",13,0,1219782.53,351763.42,2825409
2144,"[15, 2, 26, 21, 37]",7,0,1571545.95,499652.61,4013274
2145,"[29, 44, 33, 3, 11]",7,0,2071198.56,347672.97,2792554
2146,"[34, 6, 4, 32, 33]",5,0,2418871.53,410454.21,3296821
2147,"[23, 33, 1, 11, 26]",4,1,2829325.74,576694.96,4632088
2148,"[9, 20, 43, 22, 45]",2,0,373136.1,226863.9,1822200
2149,"[15, 17, 26, 45, 11]",7,0,323338.84,276661.16,2222178
2150,"[33, 13, 28, 42, 35]",19,0,503525.06,383164.81,3077629
2151,"[32, 41, 23, 44, 7]",12,0,886689.87,281003.85,2257059
2152,"[5, 37, 29, 28, 39]",12,0,1167693.72,338851.77,2721701
2153,"[32, 27, 17, 40, 3]",16,0,1516287.37,483712.63,3885242
2154,"[11, 19, 16, 30, 41]",6,0,1990258.12,333831.81,2681380
2155,"[23, 12, 24, 21, 27]",8,0,2324089.93,389404.75,3127749
2156,"[30, 43, 9, 40, 8]",2,0,2713494.68,561970.09,4513816
2157,"[32, 22, 45, 8, 42]",17,0,3275464.77,389237.8,3126408
2158,"[12, 36, 15, 40, 10]",11,0,3664702.57,487910.89,3918963
2159,"[35, 29, 10, 13, 25]",7,0,4152613.46,696383.9,5593445
2160,"[42, 44, 21, 20, 35]",8,0,4848997.36,545516.17,4381656
2161,"[16, 39, 13, 30, 45]",6,0,5394513.53,664920.51,5340727
2162,"[41, 26, 31, 10, 18]",1,0,6059434.04,921419.27,7400958
2163,"[33, 45, 10, 15, 21]",9,1,6980853.31,747567.1,6004555
2164,"[43, 16, 4, 1, 45]",13,0,310924.57,289075.43,2321891
2165,"[29, 43, 14, 26, 21]",1,0,328381.69,371618.31,2984886
2166,"[4, 24, 37, 43, 39]",20,0,660693.74,250892.28,2015199
2167,"[28, 5, 14, 22, 2]",10,0,911586.02,321122.6,2579298
2168,"[18, 29, 4, 35, 27]",20,0,1232708.62,388164.86,3117790
2169,"[1, 33, 13, 3, 27]",11,0,1620873.48,324315.4,2604943
2170,"[5, 25, 38, 41, 23]",11,0,1945188.88,401055.59,3221330
2171,"[34, 4, 20, 26, 7]",16,0,2346244.46,553039.58,4442085
2172,"[11, 18, 26, 4, 1]",20,0,2899284.04,410587.93,3297895
